rank,bgg_url,game_id,name,min_players,max_players,gameplay_time,min_time,max_time,release_year,num_votes,image_url,age,mechanic,sales_last_month_thousands,category,designer,weight
4648,https://boardgamegeek.com/boardgame/192508/goonies-adventure-card-game,192508,The Goonies: Adventure Card Game,1,4,45,30,45,2016,135,https://cf.geekdo-images.com/images/pic2913950.jpg,14,"Co-operative Play, Hand Management, Variable Player Powers",6.7865,Movies / TV / Radio theme,"Ben Pinchback, Matt Riddle",1.6667
4656,https://boardgamegeek.com/boardgame/1508/broadside,1508,Broadside,2,2,45,45,45,1962,342,https://cf.geekdo-images.com/images/pic505369.jpg,10,none,6.07573,"Miniatures, Nautical, Wargame",(Uncredited),1.7391
4661,https://boardgamegeek.com/boardgame/72848/kill-overlord,72848,Kill the Overlord,4,8,45,45,45,2012,312,https://cf.geekdo-images.com/images/pic1339797.jpg,13,"Hand Management, Take That",6.10103,"Card Game, Medieval, Political","D. Brad Talton, Jr.",1.3913
4679,https://boardgamegeek.com/boardgame/151683/ars-universalis,151683,Ars Universalis,2,4,45,45,45,2015,90,https://cf.geekdo-images.com/images/pic2417963.png,10,"Auction/Bidding, Pattern Building",8.132058,"Abstract Strategy, Educational, Medieval, Puzzle, Renaissance","Manuel D. Cruz DÍaz, Antonio J. Dionisio",2.0909
4686,https://boardgamegeek.com/boardgame/146207/dead-mans-hand,146207,Dead Man's Hand,2,6,45,45,45,2013,62,https://cf.geekdo-images.com/images/pic1764467.jpg,11,"Dice Rolling, Point to Point Movement",9.590328,"American West, Miniatures","Stuart McCorquodale, Mark Wheatley",2.25
4687,https://boardgamegeek.com/boardgame/193212/chariot-race,193212,Chariot Race,2,6,45,15,45,2016,370,https://cf.geekdo-images.com/images/pic3152372.jpg,8,Dice Rolling,6.05503,"Ancient, Racing",Matt Leacock,1.5714
4693,https://boardgamegeek.com/boardgame/3567/roller-coaster-tycoon,3567,Roller Coaster Tycoon,2,4,45,45,45,2002,377,https://cf.geekdo-images.com/images/pic146600.jpg,8,"Auction/Bidding, Roll / Spin and Move",6.08003,Economic,Craig Van Ness,1.5312
4695,https://boardgamegeek.com/boardgame/46410/schinderhannes,46410,Schinderhannes,1,4,45,45,45,2009,155,https://cf.geekdo-images.com/images/pic510924.jpg,9,Hand Management,7.771356,Deduction,Stephan Riedel,2.6923
4698,https://boardgamegeek.com/boardgame/2478/quirks,2478,Quirks,1,4,45,45,45,1980,277,https://cf.geekdo-images.com/images/pic1255430.jpg,7,Simultaneous Action Selection,6.723299,"Animals, Card Game, Environmental, Prehistoric","Bill Eberle, Edward Horn, Jr., Jack Kittredge, Peter Olotka",1.9375
4706,https://boardgamegeek.com/boardgame/2132/guardians,2132,Guardians,2,4,45,45,45,1995,251,https://cf.geekdo-images.com/images/pic456151.jpg,12,Secret Unit Deployment,6.30454,"Card Game, Collectible Components, Fantasy, Fighting","Keith Parkinson, Luke Peterschmidt",2.7
4727,https://boardgamegeek.com/boardgame/128114/hooyah-navy-seals-card-game,128114,Hooyah: Navy Seals Card Game,1,4,45,45,45,2012,195,https://cf.geekdo-images.com/images/pic1376132.jpg,10,"Card Drafting, Co-operative Play, Hand Management, Set Collection, Variable Player Powers",6.31856,Card Game,Mike Fitzgerald,2.0435
4730,https://boardgamegeek.com/boardgame/17204/control-nut,17204,Control Nut!,2,4,45,45,45,2005,215,https://cf.geekdo-images.com/images/pic76300.jpg,10,"Auction/Bidding, Card Drafting, Partnerships, Trick-taking, Variable Player Powers",6.25838,"Animals, Card Game",James Miller,1.931
4738,https://boardgamegeek.com/boardgame/166418/darkrock-ventures,166418,Darkrock Ventures,1,5,45,30,45,2016,107,https://cf.geekdo-images.com/images/pic2484811.jpg,14,"Area Control / Area Influence, Dice Rolling, Pick-up and Deliver, Variable Player Powers, Worker Placement",7.07252,"Dice, Farming, Science Fiction, Space Exploration","Andrew Christopher Enriquez, Michael Eskue",2.4286
4756,https://boardgamegeek.com/boardgame/540/sisimizi,540,Sisimizi,2,4,45,45,45,1996,199,https://cf.geekdo-images.com/images/pic1389831.jpg,10,Route/Network Building,6.29824,"Abstract Strategy, Animals",Alex Randolph,1.9524
4757,https://boardgamegeek.com/boardgame/147474/8-masters-revenge,147474,8 Masters' Revenge,1,4,45,15,45,2013,125,https://cf.geekdo-images.com/images/pic1770095.jpg,13,"Action / Movement Programming, Hand Management, Partnerships, Variable Player Powers",8.1264,"Card Game, Fantasy, Fighting","Ludovic Roudy, Bruno Sautter",2.4545
4758,https://boardgamegeek.com/boardgame/30991/confrontation-age-ragnarok,30991,Confrontation: The Age of the Rag'Narok,2,2,45,45,45,2007,159,https://cf.geekdo-images.com/images/pic863938.jpg,0,"Dice Rolling, Hand Management, Variable Player Powers",7.216066,"Collectible Components, Fantasy, Miniatures, Wargame",Jean Bey,3.3333
4778,https://boardgamegeek.com/boardgame/83157/voll-fahrt,83157,Voll in Fahrt,2,4,45,45,45,2010,155,https://cf.geekdo-images.com/images/pic822702.jpg,6,"Dice Rolling, Roll / Spin and Move, Tile Placement",7.802712,"Children's Game, Racing, Trains",Bob Lindner,1.1765
4779,https://boardgamegeek.com/boardgame/38944/romana,38944,Via Romana,2,4,45,45,45,2008,177,https://cf.geekdo-images.com/images/pic460569.jpg,8,"Area Control / Area Influence, Card Drafting, Route/Network Building",6.36283,Ancient,"Christian Fiore, Knut Happel",2.2609
4804,https://boardgamegeek.com/boardgame/2133/rage,2133,Rage,2,6,45,45,45,1995,515,https://cf.geekdo-images.com/images/pic181293.jpg,12,none,6.581971,"Card Game, Collectible Components, Fighting, Horror","Mike Tinney, Steve Wieck",2.375
4813,https://boardgamegeek.com/boardgame/191932/exposed,191932,Exposed,2,6,45,30,45,2016,131,https://cf.geekdo-images.com/images/pic2954794.jpg,12,"Area Movement, Grid Movement",7.948392,"Bluffing, Deduction, Party Game","Brian Henk, Clayton Skancke",1.6667
4820,https://boardgamegeek.com/boardgame/129615/dog-royal,129615,Dog Royal,2,6,45,45,45,2012,145,https://cf.geekdo-images.com/images/pic1399837.jpg,8,"Hand Management, Partnerships",6.56083,Racing,Johannes Schmidauer-K_nig,2.25
4854,https://boardgamegeek.com/boardgame/4934/battling-tops,4934,Battling Tops,2,4,45,45,45,1968,314,https://cf.geekdo-images.com/images/pic228697.jpg,3,none,6.687406,"Action / Dexterity, Children's Game, Real-time",A. Eddie Goldfarb,1.2222
4856,https://boardgamegeek.com/boardgame/29030/chicago-poker,29030,Chicago Poker,2,6,45,45,45,2007,473,https://cf.geekdo-images.com/images/pic217698.jpg,10,"Card Drafting, Hand Management",5.91558,"Bluffing, Card Game, Mafia","Bruno Cathala, Bruno Faidutti",1.7455
4874,https://boardgamegeek.com/boardgame/216597/flatline-fuse-aftershock-game,216597,Flatline: A FUSE Aftershock Game,1,5,45,25,45,2017,59,https://cf.geekdo-images.com/images/pic3489123.jpg,10,"Co-operative Play, Dice Rolling, Press Your Luck",7.95559,"Dice, Medical, Real-time, Science Fiction",Kane Klenko,2
4892,https://boardgamegeek.com/boardgame/29078/frontiers,29078,Frontiers,2,2,45,45,45,2007,233,https://cf.geekdo-images.com/images/pic318965.jpg,10,"Action Point Allowance System, Card Drafting, Dice Rolling",6.18755,"Dice, Science Fiction, Wargame",Yann and Clem,2.2759
4902,https://boardgamegeek.com/boardgame/183150/morocco,183150,Morocco,2,5,45,45,45,2016,109,https://cf.geekdo-images.com/images/pic2677174.jpg,12,"Area Control / Area Influence, Tile Placement",7.508556,"Arabian, Territory Building","Ben Pinchback, Matt Riddle",2.5
4916,https://boardgamegeek.com/boardgame/211/times-remember,211,Times to Remember,2,10,45,45,45,1992,198,https://cf.geekdo-images.com/images/pic2205312.jpg,10,none,6.920001,"Party Game, Trivia",Richard Borg,1.1333
4926,https://boardgamegeek.com/boardgame/156945/front-nine,156945,The Front Nine,2,4,45,45,45,2014,85,https://cf.geekdo-images.com/images/pic2001009.jpg,10,"Card Drafting, Set Collection, Tile Placement",8.638452,"Card Game, Economic, Sports",Nick Case,2.1
4950,https://boardgamegeek.com/boardgame/156482/unknown,156482,Unknown,1,6,45,45,45,2016,98,https://cf.geekdo-images.com/images/pic1966014.png,14,"Action Point Allowance System, Co-operative Play, Modular Board, Tile Placement",9.521268,"Adventure, Exploration, Science Fiction","Robert Cutter, Dave Schroeder (II)",3.1538
4988,https://boardgamegeek.com/boardgame/155411/dreadball-xtreme,155411,DreadBall Xtreme,2,0,45,45,45,2015,93,https://cf.geekdo-images.com/images/pic1941899.jpg,0,"Action Point Allowance System, Area Enclosure, Dice Rolling, Grid Movement, Hand Management, Modular Board, Role Playing",8.101676,"Miniatures, Science Fiction, Sports",Jake Thornton,2.875
4991,https://boardgamegeek.com/boardgame/3637/triplanetary,3637,Triplanetary,2,3,45,45,45,1973,108,https://cf.geekdo-images.com/images/pic292702.jpg,12,Hex-and-Counter,6.83148,"Science Fiction, Wargame","John Harshman, Marc W. Miller",2.3333
4996,https://boardgamegeek.com/boardgame/4961/sunda-sahul,4961,Sunda to Sahul,1,4,45,45,45,2002,291,https://cf.geekdo-images.com/images/pic1025593.jpg,10,Tile Placement,6.01775,"Exploration, Prehistoric, Puzzle, Real-time, Territory Building",Don Bone,2.1515
142,https://boardgamegeek.com/boardgame/176494/isle-skye-chieftain-king,176494,Isle of Skye: From Chieftain to King,2,5,50,30,50,2015,8736,https://cf.geekdo-images.com/images/pic2524838.jpg,8,"Auction/Bidding, Set Collection, Tile Placement",9.019776,"Economic, Territory Building","Andreas Pelikan, Alexander Pfister",2.2796
424,https://boardgamegeek.com/boardgame/156009/port-royal,156009,Port Royal,2,5,50,20,50,2014,5436,https://cf.geekdo-images.com/images/pic1949286.jpg,8,"Card Drafting, Press Your Luck, Set Collection",8.598564,"Card Game, Nautical, Pirates",Alexander Pfister,1.5799
1083,https://boardgamegeek.com/boardgame/46255/campaign-manager-2008,46255,Campaign Manager 2008,2,2,50,50,50,2009,2360,https://cf.geekdo-images.com/images/pic565079.jpg,10,"Area Control / Area Influence, Card Drafting, Dice Rolling, Hand Management, Simulation",7.362014,"Card Game, Educational, Political","Christian Leonhard, Jason Matthews",2.2021
1193,https://boardgamegeek.com/boardgame/172996/king-dead,172996,The King Is Dead,2,4,50,30,50,2015,827,https://cf.geekdo-images.com/images/pic2402804.jpg,12,"Area Control / Area Influence, Hand Management, Partnerships",7.22872,"Medieval, Political",Peer Sylvester,2.5882
1543,https://boardgamegeek.com/boardgame/168679/flip-city,168679,Flip City,1,4,50,30,50,2014,2124,https://cf.geekdo-images.com/images/pic2499620.png,8,"Deck / Pool Building, Press Your Luck",6.4708,"Card Game, City Building",Chih-Fan Chen,1.7439
1556,https://boardgamegeek.com/boardgame/30241/patrician,30241,Patrician,2,5,50,50,50,2007,1283,https://cf.geekdo-images.com/images/pic313778.jpg,10,"Area Control / Area Influence, Hand Management, Set Collection",6.62643,Medieval,Michael Schacht,1.918
1870,https://boardgamegeek.com/boardgame/182351/thiefs-market,182351,Thief's Market,3,5,50,30,50,2016,790,https://cf.geekdo-images.com/images/pic2773860.png,10,Dice Rolling,8.021772,"Dice, Fantasy",Dave Chalker,1.8
2170,https://boardgamegeek.com/boardgame/15157/amazonas,15157,Amazonas,3,4,50,50,50,2005,1117,https://cf.geekdo-images.com/images/pic63567.jpg,10,"Hand Management, Route/Network Building, Set Collection, Simultaneous Action Selection",6.35671,"Animals, Exploration",Stefan Dorra,2.1475
2230,https://boardgamegeek.com/boardgame/200853/habitats,200853,Habitats,2,5,50,30,50,2016,301,https://cf.geekdo-images.com/images/pic3149683.jpg,10,Tile Placement,7.34279,Animals,Corn_ van Moorsel,2.2
2231,https://boardgamegeek.com/boardgame/27385/alchemist,27385,Alchemist,2,5,50,50,50,2007,1227,https://cf.geekdo-images.com/images/pic178973.jpg,10,"Area Control / Area Influence, Set Collection",6.27527,"Economic, Medieval",Carlo A. Rossi,2.2348
2584,https://boardgamegeek.com/boardgame/126239/twin-tin-bots,126239,Twin Tin Bots,2,6,50,50,50,2013,584,https://cf.geekdo-images.com/images/pic1632011.png,10,"Action / Movement Programming, Pick-up and Deliver, Simulation",7.780632,"Abstract Strategy, Fighting, Humor, Industry / Manufacturing, Racing",Philippe Keyaerts,2.3939
2603,https://boardgamegeek.com/boardgame/159469/ortus-regni,159469,Ortus Regni,2,2,50,20,50,2014,237,https://cf.geekdo-images.com/images/pic2064936.jpg,14,"Deck / Pool Building, Player Elimination",7.55447,"Card Game, Medieval, Political",Jon Sudbury,3.1905
2706,https://boardgamegeek.com/boardgame/56758/basketboss,56758,BasketBoss,2,5,50,50,50,2009,504,https://cf.geekdo-images.com/images/pic561501.jpg,10,Auction/Bidding,6.45498,"Economic, Sports",Corn_ van Moorsel,2.1333
2948,https://boardgamegeek.com/boardgame/49276/battle-moscow-second-edition,49276,Battle for Moscow (second edition),2,2,50,50,50,2009,272,https://cf.geekdo-images.com/images/pic706628.jpg,12,Hex-and-Counter,6.90631,"Wargame, World War II",Frank Chadwick,1.5405
2975,https://boardgamegeek.com/boardgame/121041/pluckin-pairs,121041,Pluckin' Pairs,3,8,50,50,50,2012,345,https://cf.geekdo-images.com/images/pic1245374.jpg,12,"Simultaneous Action Selection, Storytelling, Voting",7.91586,Party Game,Stephen Glenn,1.0952
3082,https://boardgamegeek.com/boardgame/19624/freyas-folly,19624,Freya's Folly,3,5,50,50,50,2005,325,https://cf.geekdo-images.com/images/pic92326.jpg,10,Set Collection,7.969476,Mythology,Don Bone,2.4118
3145,https://boardgamegeek.com/boardgame/16373/techno-witches,16373,Techno Witches,2,4,50,30,50,2005,601,https://cf.geekdo-images.com/images/pic102691.jpg,10,"Action / Movement Programming, Modular Board, Simulation",6.20032,"Fantasy, Racing",Heinrich Glumpler,1.4651
3293,https://boardgamegeek.com/boardgame/34747/jena-20,34747,Jena 20,2,2,50,50,50,2008,246,https://cf.geekdo-images.com/images/pic301998.jpg,0,Hex-and-Counter,8.10342,"Napoleonic, Wargame","Alan Emrich, Rodger B. MacGowan, Joseph Miranda",1.9
3315,https://boardgamegeek.com/boardgame/104640/robin-hood,104640,Robin Hood,3,5,50,50,50,2011,182,https://cf.geekdo-images.com/images/pic1077675.jpg,14,"Hand Management, Role Playing",8.580132,"Bluffing, Humor, Medieval, Party Game","S_rgio Halaban, Andr_ Zatz",1.4706
3339,https://boardgamegeek.com/boardgame/34334/waterloo-20,34334,Waterloo 20,2,2,50,50,50,2008,196,https://cf.geekdo-images.com/images/pic297963.jpg,0,Hex-and-Counter,6.9898,"Napoleonic, Wargame",Joseph Miranda,2.2
3397,https://boardgamegeek.com/boardgame/166372/artificium,166372,Artificium,2,6,50,20,50,2014,569,https://cf.geekdo-images.com/images/pic2249498.jpg,8,"Card Drafting, Simultaneous Action Selection, Trading",6.20546,"Card Game, Industry / Manufacturing, Medieval",Timofey Shargorodskiy,2.0571
3407,https://boardgamegeek.com/boardgame/173115/monarch,173115,Monarch,2,4,50,30,50,2015,225,https://cf.geekdo-images.com/images/pic2614165.jpg,12,"Card Drafting, Modular Board, Set Collection, Variable Player Powers",6.978,Fantasy,"Mary Flanagan, Zara Downs, Max Seidman",1.8182
3727,https://boardgamegeek.com/boardgame/177490/samara,177490,Samara,2,5,50,25,50,2015,286,https://cf.geekdo-images.com/images/pic2622081.jpg,10,Time Track,7.015382,"City Building, Medieval",Corn_ van Moorsel,2.1667
4568,https://boardgamegeek.com/boardgame/191790/empires-america-second-edition,191790,Empires in America (second edition),1,1,50,50,50,2016,75,https://cf.geekdo-images.com/images/pic2913870.jpg,13,"Action Point Allowance System, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",9.329604,"Age of Reason, American Indian Wars, Wargame",Joseph Miranda,3
4899,https://boardgamegeek.com/boardgame/35179/globalissimo,35179,Globalissimo,2,6,50,50,50,2008,133,https://cf.geekdo-images.com/images/pic597782.jpg,12,Betting/Wagering,6.54925,"Educational, Trivia",Gônter Burkhardt,1.4706
1663,https://boardgamegeek.com/boardgame/39242/black-friday,39242,Black Friday,2,5,55,55,55,2010,1140,https://cf.geekdo-images.com/images/pic1188054.jpg,12,"Betting/Wagering, Commodity Speculation, Simulation, Stock Holding",7.280042,Economic,Friedemann Friese,2.8172
2251,https://boardgamegeek.com/boardgame/37696/stars-are-right,37696,The Stars Are Right,2,4,55,55,55,2008,1162,https://cf.geekdo-images.com/images/pic462378.jpg,12,"Hand Management, Modular Board, Pattern Building, Pattern Recognition, Tile Placement",6.33083,"Card Game, Horror, Puzzle",Klaus Westerhoff,2.4674
4533,https://boardgamegeek.com/boardgame/62143/circus-train-first-edition,62143,Circus Train (First Edition),1,2,55,55,55,2010,106,https://cf.geekdo-images.com/images/pic607217.jpg,10,"Hand Management, Point to Point Movement",8.399436,"Economic, Novel-based, Trains",Tom Decker,2.7857
1,https://boardgamegeek.com/boardgame/161936/pandemic-legacy-season-1,161936,Pandemic Legacy: Season 1,2,4,60,60,60,2015,18009,https://cf.geekdo-images.com/images/pic2452831.png,13,"Action Point Allowance System, Co-operative Play, Hand Management, Point to Point Movement, Set Collection, Trading, Variable Player Powers",8.66905,"Environmental, Medical","Rob Daviau, Matt Leacock",2.8076
47,https://boardgamegeek.com/boardgame/28143/race-galaxy,28143,Race for the Galaxy,2,4,60,30,60,2007,34609,https://cf.geekdo-images.com/images/pic236327.jpg,12,"Hand Management, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers",7.77257,"Card Game, Civilization, Economic, Science Fiction, Space Exploration",Thomas Lehmann,2.9716
69,https://boardgamegeek.com/boardgame/155068/arcadia-quest,155068,Arcadia Quest,2,4,60,60,60,2014,5134,https://cf.geekdo-images.com/images/pic2305263.jpg,13,"Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",7.99599,"Adventure, Fantasy, Fighting, Miniatures","Thiago Aranha, Guilherme Goulart, Eric M. Lang, Fred Perret",2.5435
70,https://boardgamegeek.com/boardgame/127023/kemet,127023,Kemet,2,5,60,15,60,2012,9430,https://cf.geekdo-images.com/images/pic1431241.jpg,13,"Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management",9.331764,"Ancient, Fighting, Miniatures, Mythology","Jacques Bariot, Guillaume Montiage",2.9772
80,https://boardgamegeek.com/boardgame/14105/commands-colors-ancients,14105,Commands & Colors: Ancients,2,2,60,60,60,2006,6843,https://cf.geekdo-images.com/images/pic132447.jpg,12,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hex-and-Counter, Modular Board",8.57692,"Ancient, Wargame",Richard Borg,2.6914
84,https://boardgamegeek.com/boardgame/14996/ticket-ride-europe,14996,Ticket to Ride: Europe,2,5,60,30,60,2005,36109,https://cf.geekdo-images.com/images/pic66668.jpg,8,"Card Drafting, Hand Management, Route/Network Building, Set Collection",9.109692,"Trains, Travel",Alan R. Moon,1.9647
